center_az,scenario_name,trial_id,seed,N_input_channels,B_output_beams,L_snapshots,W_method,quant_mode,shift_bits,scale_w,scale_y,max_abs_acc,max_abs_z_integer,headroom_bits_observed,clip_count,overflow_count,clip_rate,overflow_rate,Z_rel_l2_error,Z_max_abs_error,beam_power_rel_error,top_beam_same_rate,topK_beam_set_preservation,beam_power_rank_preservation,Z_cov_Rz_rel_error,same_backend_input_shape,Rz_shape_same,cpu_soc_ml_ready_flag,observation_id,W_clip_rate,Y_clip_rate
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909131.27508984,33216.582976971,3448599217904,411105,4,0,0,0,0,2.65146701412501e-06,5.96626109076948e-05,3.94529286012653e-07,1,1,1,8.91279156081832e-07,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909131.27508984,33216.582976971,3448599217904,205553,5,0,0,0,0,4.5995480464332e-06,9.90254569723458e-05,8.92706417502036e-07,1,1,1,2.08569269427363e-06,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909131.27508984,33216.582976971,3448599217904,102776,6,0,0,0,0,8.32107614237551e-06,0.000169280661370254,3.04152389203494e-06,1,1,1,3.83043662080709e-06,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909131.27508984,33216.582976971,3448599217904,51388,7,0,0,0,0,1.72200183070307e-05,0.000349162048380211,2.43739984339171e-06,1,1,1,5.18579995559561e-06,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909131.27508984,33216.582976971,3448599217904,25694,8,0,0,0,0,3.64891641598558e-05,0.000712007639803644,3.10648977144552e-06,1,1,1,1.21824567803541e-05,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909131.27508984,33216.582976971,3448599217904,12847,9,0,0,0,0,6.92071566984981e-05,0.00137010543667313,4.84441270430163e-06,1,1,1,2.81635258735076e-05,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909131.27508984,33216.582976971,3448599217904,6424,10,0,0,0,0,0.000148598103475084,0.00285245101911347,2.41893912005602e-05,1,1,1,6.66799911802738e-05,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909131.27508984,33216.582976971,3448599217904,3212,11,0,0,0,0,0.000287138961900324,0.00541065146265429,4.26367382535066e-05,1,1,1,8.92279492163834e-05,1,1,1,12,0,0
0,weak_secondary,3,20264622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909131.27508984,33216.582976971,3448599217904,1606,12,0,0,0,0,0.000556513069156852,0.0113178870784084,9.10254442602836e-05,1,1,1,0.000219343185805912,1,1,1,12,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909131.27508984,33863.1713522827,3187017090738,3187017090738,-19,224,224,1,1,0.99999437505178,24.1798809807596,0.999999999981537,1,0.333333333333333,0.380952380952381,0.999999999967535,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909131.27508984,33863.1713522827,3187017090738,1593508545369,-18,224,224,1,1,0.999988750141551,24.1798120028372,0.999999999926147,1,0.333333333333333,0.380952380952381,0.99999999987014,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909131.27508984,33863.1713522827,3187017090738,796754272685,-17,224,224,1,1,0.999977500435073,24.1796740473987,0.999999999704588,1,0.333333333333333,0.380952380952381,0.999999999480558,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,3,3909131.27508984,33863.1713522827,3187017090738,398377136342,-16,224,224,1,1,0.99995500147805,24.1793981381462,0.999999998818352,1,0.333333333333333,0.380952380952381,0.999999997922231,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,4,3909131.27508984,33863.1713522827,3187017090738,199188568171,-15,224,224,1,1,0.999910005387881,24.1788463261399,0.999999995273409,1,0.333333333333333,0.380952380952381,0.999999991688922,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,5,3909131.27508984,33863.1713522827,3187017090738,99594284086,-14,224,224,1,1,0.999820020504198,24.1777427281244,0.999999981093638,1,0.333333333333333,0.380952380952381,0.999999966755689,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,6,3909131.27508984,33863.1713522827,3187017090738,49797142043,-13,224,224,1,1,0.999640079932647,24.1755356360981,0.999999924374557,1,0.333333333333333,0.380952380952381,0.999999867022772,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,7,3909131.27508984,33863.1713522827,3187017090738,24898571021,-12,223,223,0.995535714285714,0.995535714285714,0.999280315553784,24.171121868197,0.999999697502271,1,0.666666666666667,0.571428571428571,0.999999468115428,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909131.27508984,33863.1713522827,3187017090738,12449285511,-11,223,223,0.995535714285714,0.995535714285714,0.998561251475424,24.1622959980659,0.99999879003319,1,0.666666666666667,0.571428571428571,0.999997872665239,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909131.27508984,33863.1713522827,3187017090738,6224642755,-10,223,223,0.995535714285714,0.995535714285714,0.997124984770775,24.1446509290108,0.999995160179418,1,0.666666666666667,0.571428571428571,0.999991491112269,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909131.27508984,33863.1713522827,3187017090738,3112321378,-9,221,221,0.986607142857143,0.986607142857143,0.994259891406422,24.1093875440706,0.999980689279275,1,0.666666666666667,0.619047619047619,0.999965989246498,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909131.27508984,33863.1713522827,3187017090738,1556160689,-8,220,220,0.982142857142857,0.982142857142857,0.988559446542046,24.0389683360913,0.999922916742459,1,0.333333333333333,0.619047619047619,0.999864066847709,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909131.27508984,33863.1713522827,3187017090738,778080344,-7,217,217,0.96875,0.96875,0.97727805275282,23.898564601516,0.99969261800825,1,0.333333333333333,0.714285714285714,0.999457172040273,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909131.27508984,33863.1713522827,3187017090738,389040172,-6,208,208,0.928571428571429,0.928571428571429,0.955198980392391,23.6195319767551,0.998778206070036,1,0.333333333333333,0.619047619047619,0.997837851630826,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909131.27508984,33863.1713522827,3187017090738,194520086,-5,177,177,0.790178571428571,0.790178571428571,0.91291447106081,23.0688657011088,0.995172014610317,1,0.333333333333333,0.571428571428571,0.991499160736683,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909131.27508984,33863.1713522827,3187017090738,97260043,-4,151,151,0.674107142857143,0.674107142857143,0.835123686803027,21.9997045898307,0.98144125336028,1,0.666666666666667,0.761904761904762,0.967514600476552,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909131.27508984,33863.1713522827,3187017090738,48630022,-3,85,85,0.379464285714286,0.379464285714286,0.704297471205893,19.9225640453722,0.936213667004615,1,1,1,0.889511026339387,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909131.27508984,33863.1713522827,3187017090738,24315011,-2,44,44,0.196428571428571,0.196428571428571,0.502466485783024,15.7695638868644,0.790204146006772,1,1,1,0.691896912933971,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,18,3909131.27508984,33863.1713522827,3187017090738,12157505,-1,16,16,0.0714285714285714,0.0714285714285714,0.202842244185154,7.4635635698486,0.363238467261448,1,1,1,0.299922381528663,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,19,3909131.27508984,33863.1713522827,3187017090738,6078753,0,0,0,0,0,1.16292580357024e-06,3.21834916335805e-05,2.48967201862471e-07,1,1,1,6.71941968540575e-07,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,20,3909131.27508984,33863.1713522827,3187017090738,3039376,1,0,0,0,0,1.19304448044578e-06,3.12028487142267e-05,2.9993554594529e-07,1,1,1,7.0791061065968e-07,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,21,3909131.27508984,33863.1713522827,3187017090738,1519688,2,0,0,0,0,1.2765520602032e-06,3.12028487142267e-05,2.91894315923445e-07,1,1,1,8.51453937407904e-07,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,22,3909131.27508984,33863.1713522827,3187017090738,759844,3,0,0,0,0,1.65382129959275e-06,4.06827762121258e-05,2.45604121585766e-07,1,1,1,7.82284124011027e-07,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909131.27508984,33863.1713522827,3187017090738,379922,4,0,0,0,0,2.73172859556815e-06,5.27977534825343e-05,3.49514360835477e-07,1,1,1,1.09362626033834e-06,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909131.27508984,33863.1713522827,3187017090738,189961,5,0,0,0,0,4.7200420197698e-06,8.81560529902882e-05,2.90795123081578e-07,1,1,1,1.2500579169424e-06,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909131.27508984,33863.1713522827,3187017090738,94981,6,0,0,0,0,9.42038610864255e-06,0.000167296536543926,1.49395538964491e-06,1,1,1,4.03382190467637e-06,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909131.27508984,33863.1713522827,3187017090738,47490,7,0,0,0,0,1.94650304074862e-05,0.000325296247614275,3.78075579358131e-06,1,1,1,7.10268944657562e-06,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909131.27508984,33863.1713522827,3187017090738,23745,8,0,0,0,0,3.83467719556029e-05,0.000651235508742609,6.6998159732613e-06,1,1,1,1.06468978793866e-05,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909131.27508984,33863.1713522827,3187017090738,11873,9,0,0,0,0,7.36921776497317e-05,0.00137527099233231,7.15645907435836e-06,1,1,1,1.65544018460821e-05,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909131.27508984,33863.1713522827,3187017090738,5936,10,0,0,0,0,0.000170630868357182,0.00277380234752776,2.95825502987472e-05,1,1,1,6.55477096929653e-05,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909131.27508984,33863.1713522827,3187017090738,2968,11,0,0,0,0,0.000314079033832396,0.00515588982785512,4.60943775458101e-05,1,1,1,9.25061643265413e-05,1,1,1,13,0,0
0,low_snr_hard,1,20265620,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909131.27508984,33863.1713522827,3187017090738,1484,12,0,0,0,0,0.000606081297616286,0.0109058858574239,0.00010832887201926,1,1,1,0.000214756407416742,1,1,1,13,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909131.27508984,34260.5318441462,2903924658360,2903924658360,-19,224,224,1,1,0.999993868687751,21.7296555140257,0.999999999979219,0,0,0.380952380952381,0.999999999960353,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909131.27508984,34260.5318441462,2903924658360,1451962329180,-18,224,224,1,1,0.999987737429539,21.7295880585025,0.999999999916875,0,0,0.380952380952381,0.999999999841413,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909131.27508984,34260.5318441462,2903924658360,725981164590,-17,224,224,1,1,0.999975475075232,21.7294531479111,0.9999999996675,0,0,0.380952380952381,0.999999999365653,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,3,3909131.27508984,34260.5318441462,2903924658360,362990582295,-16,224,224,1,1,0.999950951015104,21.7291833285485,0.999999998670002,0,0,0.380952380952381,0.999999997462611,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,4,3909131.27508984,34260.5318441462,2903924658360,181495291148,-15,224,224,1,1,0.999901905489023,21.7286436971047,0.999999994680008,0,0,0.380952380952381,0.999999989850446,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,5,3909131.27508984,34260.5318441462,2903924658360,90747645574,-14,224,224,1,1,0.999803824815344,21.7275644633444,0.999999978720033,0,0,0.380952380952381,0.999999959401783,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,6,3909131.27508984,34260.5318441462,2903924658360,45373822787,-13,223,223,0.995535714285714,0.995535714285714,0.999607704993788,21.7254061123542,0.99999991488507,0,0.333333333333333,0.428571428571429,0.999999837611371,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,7,3909131.27508984,34260.5318441462,2903924658360,22686911393,-12,223,223,0.995535714285714,0.995535714285714,0.999215630654519,21.7210898766571,0.999999659663282,0,0.333333333333333,0.428571428571429,0.999999350561101,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909131.27508984,34260.5318441462,2903924658360,11343455697,-11,222,222,0.991071428571429,0.991071428571429,0.998432139471735,21.7124592716937,0.999998638866611,0,0.333333333333333,0.571428571428571,0.999997402728666,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909131.27508984,34260.5318441462,2903924658360,5671727848,-10,221,221,0.986607142857143,0.986607142857143,0.996867784496035,21.6952055378841,0.999994555909634,0,0.333333333333333,0.619047619047619,0.999989611478757,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909131.27508984,34260.5318441462,2903924658360,2835863924,-9,220,220,0.982142857142857,0.982142857142857,0.993749553786104,21.6607280580863,0.999978233174296,0,0.666666666666667,0.714285714285714,0.999958444431735,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909131.27508984,34260.5318441462,2903924658360,1417931962,-8,219,219,0.977678571428571,0.977678571428571,0.987555090959015,21.5918937198591,0.999912965120246,0,0.666666666666667,0.714285714285714,0.999833815509926,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909131.27508984,34260.5318441462,2903924658360,708965981,-7,213,213,0.950892857142857,0.950892857142857,0.97533545124848,21.4547129420791,0.999652337589374,0,1,0.80952380952381,0.999335762844432,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909131.27508984,34260.5318441462,2903924658360,354482991,-6,200,200,0.892857142857143,0.892857142857143,0.951568526649725,21.1837416158827,0.998620737120195,1,1,0.857142857142857,0.997350989226611,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909131.27508984,34260.5318441462,2903924658360,177241495,-5,176,176,0.785714285714286,0.785714285714286,0.906638513232378,20.6580566702021,0.994661938820125,1,1,1,0.989714944055929,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909131.27508984,34260.5318441462,2903924658360,88620748,-4,129,129,0.575892857142857,0.575892857142857,0.825868585066367,19.630156487172,0.980004288060467,1,1,1,0.962624311740009,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909131.27508984,34260.5318441462,2903924658360,44310374,-3,67,67,0.299107142857143,0.299107142857143,0.691240394300416,17.5777400706177,0.926379538563295,1,1,1,0.878062281768105,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909131.27508984,34260.5318441462,2903924658360,22155187,-2,24,24,0.107142857142857,0.107142857142857,0.483226857374113,13.4729072375092,0.750676958445709,1,1,1,0.67041254115022,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,18,3909131.27508984,34260.5318441462,2903924658360,11077593,-1,15,15,0.0669642857142857,0.0669642857142857,0.147073267938573,5.26324157129356,0.233660018280323,1,1,1,0.200700133704339,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,19,3909131.27508984,34260.5318441462,2903924658360,5538797,0,0,0,0,0,1.3902651078359e-06,2.710108854181e-05,5.48760576025395e-07,1,1,1,9.78432300542929e-07,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,20,3909131.27508984,34260.5318441462,2903924658360,2769398,1,0,0,0,0,1.3827110768138e-06,2.80318496990291e-05,5.58741808944836e-07,1,1,1,1.00221733361546e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,21,3909131.27508984,34260.5318441462,2903924658360,1384699,2,0,0,0,0,1.49159432724592e-06,3.07329956271913e-05,5.35408594259446e-07,1,1,1,1.01206229555382e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,22,3909131.27508984,34260.5318441462,2903924658360,692350,3,0,0,0,0,2.02634754966509e-06,3.73203531562235e-05,4.14585526265121e-07,1,1,1,9.99333475787479e-07,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,23,3909131.27508984,34260.5318441462,2903924658360,346175,4,0,0,0,0,3.0970323156105e-06,6.00237173184558e-05,5.84273915035332e-07,1,1,1,1.15991417523936e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,24,3909131.27508984,34260.5318441462,2903924658360,173087,5,0,0,0,0,5.52676143041481e-06,9.68708968504422e-05,1.59870388383674e-06,1,1,1,2.84061694419533e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,25,3909131.27508984,34260.5318441462,2903924658360,86544,6,0,0,0,0,1.08917650124709e-05,0.000182200351427744,2.08073081875595e-06,1,1,1,3.82650732481097e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,26,3909131.27508984,34260.5318441462,2903924658360,43272,7,0,0,0,0,2.30574426583635e-05,0.000333193569620895,2.75051114333864e-06,1,1,1,8.09221113405907e-06,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,27,3909131.27508984,34260.5318441462,2903924658360,21636,8,0,0,0,0,4.40212054327891e-05,0.000656794324374292,3.96195609665053e-06,1,1,1,1.50645292636538e-05,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,28,3909131.27508984,34260.5318441462,2903924658360,10818,9,0,0,0,0,8.66982516440451e-05,0.00134213283154666,1.80931881010615e-05,1,1,1,2.68104059801766e-05,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,29,3909131.27508984,34260.5318441462,2903924658360,5409,10,0,0,0,0,0.000179862649980798,0.00271360847521436,3.00420246560015e-05,1,1,1,8.0937547091974e-05,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,30,3909131.27508984,34260.5318441462,2903924658360,2704,11,0,0,0,0,0.000363217339908393,0.00551381147541306,5.99857094362291e-05,1,1,1,0.00014238008186011,1,1,1,14,0,0
0,low_snr_hard,2,20265621,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,31,3909131.27508984,34260.5318441462,2903924658360,1352,12,0,0,0,0,0.000724702073262182,0.0111426276335662,8.63366923130377e-05,1,1,1,0.0002227365580528,1,1,1,14,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,0,3909131.27508984,34474.8630328859,3276556001729,3276556001729,-19,224,224,1,1,0.999994486909246,24.3373954384287,0.99999999998245,0,0.666666666666667,0.714285714285714,0.999999999968674,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,1,3909131.27508984,34474.8630328859,3276556001729,1638278000865,-18,224,224,1,1,0.999988973854334,24.3373074125126,0.999999999929799,0,0.666666666666667,0.714285714285714,0.999999999874699,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,2,3909131.27508984,34474.8630328859,3276556001729,819139000432,-17,224,224,1,1,0.99997794785204,24.3371313606804,0.999999999719198,0,0.666666666666667,0.714285714285714,0.999999999498796,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,3,3909131.27508984,34474.8630328859,3276556001729,409569500216,-16,224,224,1,1,0.999955896277587,24.3367792570162,0.999999998876792,0,0.666666666666667,0.714285714285714,0.999999997995184,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,4,3909131.27508984,34474.8630328859,3276556001729,204784750108,-15,224,224,1,1,0.999911794849351,24.3360750496885,0.999999995507171,0,0.666666666666667,0.714285714285714,0.999999991980736,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,5,3909131.27508984,34474.8630328859,3276556001729,102392375054,-14,224,224,1,1,0.999823598876627,24.3346666350365,0.999999982028683,0,0.666666666666667,0.714285714285714,0.999999967922946,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,6,3909131.27508984,34474.8630328859,3276556001729,51196187527,-13,224,224,1,1,0.999647234474664,24.3318498057455,0.999999928114736,0,0.666666666666667,0.714285714285714,0.999999871691799,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,7,3909131.27508984,34474.8630328859,3276556001729,25598093764,-12,224,224,1,1,0.999294615912733,24.3262161472154,0.999999712459032,0,0.666666666666667,0.714285714285714,0.999999486767424,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,8,3909131.27508984,34474.8630328859,3276556001729,12799046882,-11,224,224,1,1,0.998589820301769,24.3149488303634,0.999998849837504,0,0.666666666666667,0.714285714285714,0.999997947073301,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,9,3909131.27508984,34474.8630328859,3276556001729,6399523441,-10,224,224,1,1,0.997181999498831,24.2924141974939,0.999995399372033,0,0.666666666666667,0.714285714285714,0.999991788350912,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,10,3909131.27508984,34474.8630328859,3276556001729,3199761720,-9,224,224,1,1,0.994373474638366,24.2496823491781,0.999981597840442,0,0.666666666666667,0.714285714285714,0.999967154327,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,11,3909131.27508984,34474.8630328859,3276556001729,1599880860,-8,221,221,0.986607142857143,0.986607142857143,0.988785084635815,24.1855661209699,0.999926542112062,1,0.666666666666667,0.619047619047619,0.999868683579241,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,12,3909131.27508984,34474.8630328859,3276556001729,799940430,-7,216,216,0.964285714285714,0.964285714285714,0.977722186345971,24.0578291708964,0.999708423917843,0,0.333333333333333,0.476190476190476,0.999476504712509,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,13,3909131.27508984,34474.8630328859,3276556001729,399970215,-6,205,205,0.915178571428571,0.915178571428571,0.956044571296781,23.8028721405113,0.998859315830869,0,0.333333333333333,0.428571428571429,0.997927356878302,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,14,3909131.27508984,34474.8630328859,3276556001729,199985108,-5,177,177,0.790178571428571,0.790178571428571,0.914426969897003,23.2929580797411,0.99549530803683,0,0.666666666666667,0.666666666666667,0.991838732578587,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,15,3909131.27508984,34474.8630328859,3276556001729,99992554,-4,154,154,0.6875,0.6875,0.837509667917611,22.2731299582007,0.982465468581151,1,1,0.904761904761905,0.968623948720621,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,16,3909131.27508984,34474.8630328859,3276556001729,49996277,-3,95,95,0.424107142857143,0.424107142857143,0.708236982378993,20.23347371512,0.93728928610445,1,1,1,0.890593452506338,1,1,1,15,0,0
0,low_snr_hard,3,20265622,2080,7,16,greedy_combined_B7,mixed_W18_Y16_Z24,17,3909131.27508984,34474.8630328859,3276556001729,24998138,-2,40,40,0.178571428571429,0.178571428571429,0.514646346363303,16.1541612289583,0.800911210531023,1,1,1,0.703196904818297,1,1,1,15,0,0
