obs_global_index,obs_id,chunk_id_assigned,total_chunks,run_tag,center_index,center_az,scenario_name,scenario_index,trial_id,planned_flag,completed_flag
271,cp00p00_low_margin_score_gap_t0001,31,120,formal_tps30,1,0,low_margin_score_gap,10,1,0,0
272,cp00p00_low_margin_score_gap_t0002,32,120,formal_tps30,1,0,low_margin_score_gap,10,2,0,0
273,cp00p00_low_margin_score_gap_t0003,33,120,formal_tps30,1,0,low_margin_score_gap,10,3,0,0
274,cp00p00_low_margin_score_gap_t0004,34,120,formal_tps30,1,0,low_margin_score_gap,10,4,0,0
275,cp00p00_low_margin_score_gap_t0005,35,120,formal_tps30,1,0,low_margin_score_gap,10,5,0,0
276,cp00p00_low_margin_score_gap_t0006,36,120,formal_tps30,1,0,low_margin_score_gap,10,6,0,0
277,cp00p00_low_margin_score_gap_t0007,37,120,formal_tps30,1,0,low_margin_score_gap,10,7,0,0
278,cp00p00_low_margin_score_gap_t0008,38,120,formal_tps30,1,0,low_margin_score_gap,10,8,0,0
279,cp00p00_low_margin_score_gap_t0009,39,120,formal_tps30,1,0,low_margin_score_gap,10,9,0,0
280,cp00p00_low_margin_score_gap_t0010,40,120,formal_tps30,1,0,low_margin_score_gap,10,10,0,0
281,cp00p00_low_margin_score_gap_t0011,41,120,formal_tps30,1,0,low_margin_score_gap,10,11,0,0
282,cp00p00_low_margin_score_gap_t0012,42,120,formal_tps30,1,0,low_margin_score_gap,10,12,0,0
283,cp00p00_low_margin_score_gap_t0013,43,120,formal_tps30,1,0,low_margin_score_gap,10,13,0,0
284,cp00p00_low_margin_score_gap_t0014,44,120,formal_tps30,1,0,low_margin_score_gap,10,14,0,0
285,cp00p00_low_margin_score_gap_t0015,45,120,formal_tps30,1,0,low_margin_score_gap,10,15,0,0
286,cp00p00_low_margin_score_gap_t0016,46,120,formal_tps30,1,0,low_margin_score_gap,10,16,0,0
287,cp00p00_low_margin_score_gap_t0017,47,120,formal_tps30,1,0,low_margin_score_gap,10,17,0,0
288,cp00p00_low_margin_score_gap_t0018,48,120,formal_tps30,1,0,low_margin_score_gap,10,18,0,0
289,cp00p00_low_margin_score_gap_t0019,49,120,formal_tps30,1,0,low_margin_score_gap,10,19,0,0
290,cp00p00_low_margin_score_gap_t0020,50,120,formal_tps30,1,0,low_margin_score_gap,10,20,0,0
291,cp00p00_low_margin_score_gap_t0021,51,120,formal_tps30,1,0,low_margin_score_gap,10,21,0,0
292,cp00p00_low_margin_score_gap_t0022,52,120,formal_tps30,1,0,low_margin_score_gap,10,22,0,0
293,cp00p00_low_margin_score_gap_t0023,53,120,formal_tps30,1,0,low_margin_score_gap,10,23,0,0
294,cp00p00_low_margin_score_gap_t0024,54,120,formal_tps30,1,0,low_margin_score_gap,10,24,0,0
295,cp00p00_low_margin_score_gap_t0025,55,120,formal_tps30,1,0,low_margin_score_gap,10,25,0,0
296,cp00p00_low_margin_score_gap_t0026,56,120,formal_tps30,1,0,low_margin_score_gap,10,26,0,0
297,cp00p00_low_margin_score_gap_t0027,57,120,formal_tps30,1,0,low_margin_score_gap,10,27,0,0
298,cp00p00_low_margin_score_gap_t0028,58,120,formal_tps30,1,0,low_margin_score_gap,10,28,0,0
299,cp00p00_low_margin_score_gap_t0029,59,120,formal_tps30,1,0,low_margin_score_gap,10,29,0,0
300,cp00p00_low_margin_score_gap_t0030,60,120,formal_tps30,1,0,low_margin_score_gap,10,30,0,0
301,cp04p00_easy_noncoherent_t0001,61,120,formal_tps30,2,4,easy_noncoherent,1,1,0,0
302,cp04p00_easy_noncoherent_t0002,62,120,formal_tps30,2,4,easy_noncoherent,1,2,0,0
303,cp04p00_easy_noncoherent_t0003,63,120,formal_tps30,2,4,easy_noncoherent,1,3,0,0
304,cp04p00_easy_noncoherent_t0004,64,120,formal_tps30,2,4,easy_noncoherent,1,4,0,0
305,cp04p00_easy_noncoherent_t0005,65,120,formal_tps30,2,4,easy_noncoherent,1,5,0,0
306,cp04p00_easy_noncoherent_t0006,66,120,formal_tps30,2,4,easy_noncoherent,1,6,0,0
307,cp04p00_easy_noncoherent_t0007,67,120,formal_tps30,2,4,easy_noncoherent,1,7,0,0
308,cp04p00_easy_noncoherent_t0008,68,120,formal_tps30,2,4,easy_noncoherent,1,8,0,0
309,cp04p00_easy_noncoherent_t0009,69,120,formal_tps30,2,4,easy_noncoherent,1,9,0,0
310,cp04p00_easy_noncoherent_t0010,70,120,formal_tps30,2,4,easy_noncoherent,1,10,0,0
311,cp04p00_easy_noncoherent_t0011,71,120,formal_tps30,2,4,easy_noncoherent,1,11,0,0
312,cp04p00_easy_noncoherent_t0012,72,120,formal_tps30,2,4,easy_noncoherent,1,12,0,0
313,cp04p00_easy_noncoherent_t0013,73,120,formal_tps30,2,4,easy_noncoherent,1,13,0,0
314,cp04p00_easy_noncoherent_t0014,74,120,formal_tps30,2,4,easy_noncoherent,1,14,0,0
315,cp04p00_easy_noncoherent_t0015,75,120,formal_tps30,2,4,easy_noncoherent,1,15,0,0
316,cp04p00_easy_noncoherent_t0016,76,120,formal_tps30,2,4,easy_noncoherent,1,16,0,0
317,cp04p00_easy_noncoherent_t0017,77,120,formal_tps30,2,4,easy_noncoherent,1,17,0,0
318,cp04p00_easy_noncoherent_t0018,78,120,formal_tps30,2,4,easy_noncoherent,1,18,0,0
319,cp04p00_easy_noncoherent_t0019,79,120,formal_tps30,2,4,easy_noncoherent,1,19,0,0
320,cp04p00_easy_noncoherent_t0020,80,120,formal_tps30,2,4,easy_noncoherent,1,20,0,0
321,cp04p00_easy_noncoherent_t0021,81,120,formal_tps30,2,4,easy_noncoherent,1,21,0,0
322,cp04p00_easy_noncoherent_t0022,82,120,formal_tps30,2,4,easy_noncoherent,1,22,0,0
323,cp04p00_easy_noncoherent_t0023,83,120,formal_tps30,2,4,easy_noncoherent,1,23,0,0
324,cp04p00_easy_noncoherent_t0024,84,120,formal_tps30,2,4,easy_noncoherent,1,24,0,0
325,cp04p00_easy_noncoherent_t0025,85,120,formal_tps30,2,4,easy_noncoherent,1,25,0,0
326,cp04p00_easy_noncoherent_t0026,86,120,formal_tps30,2,4,easy_noncoherent,1,26,0,0
327,cp04p00_easy_noncoherent_t0027,87,120,formal_tps30,2,4,easy_noncoherent,1,27,0,0
328,cp04p00_easy_noncoherent_t0028,88,120,formal_tps30,2,4,easy_noncoherent,1,28,0,0
329,cp04p00_easy_noncoherent_t0029,89,120,formal_tps30,2,4,easy_noncoherent,1,29,0,0
330,cp04p00_easy_noncoherent_t0030,90,120,formal_tps30,2,4,easy_noncoherent,1,30,0,0
331,cp04p00_strong_coherent_t0001,91,120,formal_tps30,2,4,strong_coherent,2,1,0,0
332,cp04p00_strong_coherent_t0002,92,120,formal_tps30,2,4,strong_coherent,2,2,0,0
333,cp04p00_strong_coherent_t0003,93,120,formal_tps30,2,4,strong_coherent,2,3,0,0
334,cp04p00_strong_coherent_t0004,94,120,formal_tps30,2,4,strong_coherent,2,4,0,0
335,cp04p00_strong_coherent_t0005,95,120,formal_tps30,2,4,strong_coherent,2,5,0,0
336,cp04p00_strong_coherent_t0006,96,120,formal_tps30,2,4,strong_coherent,2,6,0,0
337,cp04p00_strong_coherent_t0007,97,120,formal_tps30,2,4,strong_coherent,2,7,0,0
338,cp04p00_strong_coherent_t0008,98,120,formal_tps30,2,4,strong_coherent,2,8,0,0
339,cp04p00_strong_coherent_t0009,99,120,formal_tps30,2,4,strong_coherent,2,9,0,0
340,cp04p00_strong_coherent_t0010,100,120,formal_tps30,2,4,strong_coherent,2,10,0,0
341,cp04p00_strong_coherent_t0011,101,120,formal_tps30,2,4,strong_coherent,2,11,0,0
342,cp04p00_strong_coherent_t0012,102,120,formal_tps30,2,4,strong_coherent,2,12,0,0
343,cp04p00_strong_coherent_t0013,103,120,formal_tps30,2,4,strong_coherent,2,13,0,0
344,cp04p00_strong_coherent_t0014,104,120,formal_tps30,2,4,strong_coherent,2,14,0,0
345,cp04p00_strong_coherent_t0015,105,120,formal_tps30,2,4,strong_coherent,2,15,0,0
346,cp04p00_strong_coherent_t0016,106,120,formal_tps30,2,4,strong_coherent,2,16,0,0
347,cp04p00_strong_coherent_t0017,107,120,formal_tps30,2,4,strong_coherent,2,17,0,0
348,cp04p00_strong_coherent_t0018,108,120,formal_tps30,2,4,strong_coherent,2,18,0,0
349,cp04p00_strong_coherent_t0019,109,120,formal_tps30,2,4,strong_coherent,2,19,0,0
350,cp04p00_strong_coherent_t0020,110,120,formal_tps30,2,4,strong_coherent,2,20,0,0
351,cp04p00_strong_coherent_t0021,111,120,formal_tps30,2,4,strong_coherent,2,21,0,0
352,cp04p00_strong_coherent_t0022,112,120,formal_tps30,2,4,strong_coherent,2,22,0,0
353,cp04p00_strong_coherent_t0023,113,120,formal_tps30,2,4,strong_coherent,2,23,0,0
354,cp04p00_strong_coherent_t0024,114,120,formal_tps30,2,4,strong_coherent,2,24,1,0
355,cp04p00_strong_coherent_t0025,115,120,formal_tps30,2,4,strong_coherent,2,25,0,0
356,cp04p00_strong_coherent_t0026,116,120,formal_tps30,2,4,strong_coherent,2,26,0,0
357,cp04p00_strong_coherent_t0027,117,120,formal_tps30,2,4,strong_coherent,2,27,0,0
358,cp04p00_strong_coherent_t0028,118,120,formal_tps30,2,4,strong_coherent,2,28,0,0
359,cp04p00_strong_coherent_t0029,119,120,formal_tps30,2,4,strong_coherent,2,29,0,0
360,cp04p00_strong_coherent_t0030,120,120,formal_tps30,2,4,strong_coherent,2,30,0,0
361,cp04p00_hard_phase_t0001,1,120,formal_tps30,2,4,hard_phase,3,1,0,0
362,cp04p00_hard_phase_t0002,2,120,formal_tps30,2,4,hard_phase,3,2,0,0
363,cp04p00_hard_phase_t0003,3,120,formal_tps30,2,4,hard_phase,3,3,0,0
364,cp04p00_hard_phase_t0004,4,120,formal_tps30,2,4,hard_phase,3,4,0,0
365,cp04p00_hard_phase_t0005,5,120,formal_tps30,2,4,hard_phase,3,5,0,0
366,cp04p00_hard_phase_t0006,6,120,formal_tps30,2,4,hard_phase,3,6,0,0
367,cp04p00_hard_phase_t0007,7,120,formal_tps30,2,4,hard_phase,3,7,0,0
368,cp04p00_hard_phase_t0008,8,120,formal_tps30,2,4,hard_phase,3,8,0,0
369,cp04p00_hard_phase_t0009,9,120,formal_tps30,2,4,hard_phase,3,9,0,0
370,cp04p00_hard_phase_t0010,10,120,formal_tps30,2,4,hard_phase,3,10,0,0
371,cp04p00_hard_phase_t0011,11,120,formal_tps30,2,4,hard_phase,3,11,0,0
372,cp04p00_hard_phase_t0012,12,120,formal_tps30,2,4,hard_phase,3,12,0,0
373,cp04p00_hard_phase_t0013,13,120,formal_tps30,2,4,hard_phase,3,13,0,0
374,cp04p00_hard_phase_t0014,14,120,formal_tps30,2,4,hard_phase,3,14,0,0
375,cp04p00_hard_phase_t0015,15,120,formal_tps30,2,4,hard_phase,3,15,0,0
376,cp04p00_hard_phase_t0016,16,120,formal_tps30,2,4,hard_phase,3,16,0,0
377,cp04p00_hard_phase_t0017,17,120,formal_tps30,2,4,hard_phase,3,17,0,0
378,cp04p00_hard_phase_t0018,18,120,formal_tps30,2,4,hard_phase,3,18,0,0
379,cp04p00_hard_phase_t0019,19,120,formal_tps30,2,4,hard_phase,3,19,0,0
380,cp04p00_hard_phase_t0020,20,120,formal_tps30,2,4,hard_phase,3,20,0,0
381,cp04p00_hard_phase_t0021,21,120,formal_tps30,2,4,hard_phase,3,21,0,0
382,cp04p00_hard_phase_t0022,22,120,formal_tps30,2,4,hard_phase,3,22,0,0
383,cp04p00_hard_phase_t0023,23,120,formal_tps30,2,4,hard_phase,3,23,0,0
384,cp04p00_hard_phase_t0024,24,120,formal_tps30,2,4,hard_phase,3,24,0,0
385,cp04p00_hard_phase_t0025,25,120,formal_tps30,2,4,hard_phase,3,25,0,0
386,cp04p00_hard_phase_t0026,26,120,formal_tps30,2,4,hard_phase,3,26,0,0
387,cp04p00_hard_phase_t0027,27,120,formal_tps30,2,4,hard_phase,3,27,0,0
388,cp04p00_hard_phase_t0028,28,120,formal_tps30,2,4,hard_phase,3,28,0,0
389,cp04p00_hard_phase_t0029,29,120,formal_tps30,2,4,hard_phase,3,29,0,0
390,cp04p00_hard_phase_t0030,30,120,formal_tps30,2,4,hard_phase,3,30,0,0
391,cp04p00_weak_secondary_t0001,31,120,formal_tps30,2,4,weak_secondary,4,1,0,0
392,cp04p00_weak_secondary_t0002,32,120,formal_tps30,2,4,weak_secondary,4,2,0,0
393,cp04p00_weak_secondary_t0003,33,120,formal_tps30,2,4,weak_secondary,4,3,0,0
394,cp04p00_weak_secondary_t0004,34,120,formal_tps30,2,4,weak_secondary,4,4,0,0
395,cp04p00_weak_secondary_t0005,35,120,formal_tps30,2,4,weak_secondary,4,5,0,0
396,cp04p00_weak_secondary_t0006,36,120,formal_tps30,2,4,weak_secondary,4,6,0,0
397,cp04p00_weak_secondary_t0007,37,120,formal_tps30,2,4,weak_secondary,4,7,0,0
398,cp04p00_weak_secondary_t0008,38,120,formal_tps30,2,4,weak_secondary,4,8,0,0
399,cp04p00_weak_secondary_t0009,39,120,formal_tps30,2,4,weak_secondary,4,9,0,0
400,cp04p00_weak_secondary_t0010,40,120,formal_tps30,2,4,weak_secondary,4,10,0,0
401,cp04p00_weak_secondary_t0011,41,120,formal_tps30,2,4,weak_secondary,4,11,0,0
402,cp04p00_weak_secondary_t0012,42,120,formal_tps30,2,4,weak_secondary,4,12,0,0
403,cp04p00_weak_secondary_t0013,43,120,formal_tps30,2,4,weak_secondary,4,13,0,0
404,cp04p00_weak_secondary_t0014,44,120,formal_tps30,2,4,weak_secondary,4,14,0,0
405,cp04p00_weak_secondary_t0015,45,120,formal_tps30,2,4,weak_secondary,4,15,0,0
406,cp04p00_weak_secondary_t0016,46,120,formal_tps30,2,4,weak_secondary,4,16,0,0
407,cp04p00_weak_secondary_t0017,47,120,formal_tps30,2,4,weak_secondary,4,17,0,0
408,cp04p00_weak_secondary_t0018,48,120,formal_tps30,2,4,weak_secondary,4,18,0,0
409,cp04p00_weak_secondary_t0019,49,120,formal_tps30,2,4,weak_secondary,4,19,0,0
410,cp04p00_weak_secondary_t0020,50,120,formal_tps30,2,4,weak_secondary,4,20,0,0
411,cp04p00_weak_secondary_t0021,51,120,formal_tps30,2,4,weak_secondary,4,21,0,0
412,cp04p00_weak_secondary_t0022,52,120,formal_tps30,2,4,weak_secondary,4,22,0,0
413,cp04p00_weak_secondary_t0023,53,120,formal_tps30,2,4,weak_secondary,4,23,0,0
414,cp04p00_weak_secondary_t0024,54,120,formal_tps30,2,4,weak_secondary,4,24,0,0
415,cp04p00_weak_secondary_t0025,55,120,formal_tps30,2,4,weak_secondary,4,25,0,0
416,cp04p00_weak_secondary_t0026,56,120,formal_tps30,2,4,weak_secondary,4,26,0,0
417,cp04p00_weak_secondary_t0027,57,120,formal_tps30,2,4,weak_secondary,4,27,0,0
418,cp04p00_weak_secondary_t0028,58,120,formal_tps30,2,4,weak_secondary,4,28,0,0
419,cp04p00_weak_secondary_t0029,59,120,formal_tps30,2,4,weak_secondary,4,29,0,0
420,cp04p00_weak_secondary_t0030,60,120,formal_tps30,2,4,weak_secondary,4,30,0,0
421,cp04p00_low_snr_hard_t0001,61,120,formal_tps30,2,4,low_snr_hard,5,1,0,0
422,cp04p00_low_snr_hard_t0002,62,120,formal_tps30,2,4,low_snr_hard,5,2,0,0
423,cp04p00_low_snr_hard_t0003,63,120,formal_tps30,2,4,low_snr_hard,5,3,0,0
424,cp04p00_low_snr_hard_t0004,64,120,formal_tps30,2,4,low_snr_hard,5,4,0,0
425,cp04p00_low_snr_hard_t0005,65,120,formal_tps30,2,4,low_snr_hard,5,5,0,0
426,cp04p00_low_snr_hard_t0006,66,120,formal_tps30,2,4,low_snr_hard,5,6,0,0
427,cp04p00_low_snr_hard_t0007,67,120,formal_tps30,2,4,low_snr_hard,5,7,0,0
428,cp04p00_low_snr_hard_t0008,68,120,formal_tps30,2,4,low_snr_hard,5,8,0,0
429,cp04p00_low_snr_hard_t0009,69,120,formal_tps30,2,4,low_snr_hard,5,9,0,0
430,cp04p00_low_snr_hard_t0010,70,120,formal_tps30,2,4,low_snr_hard,5,10,0,0
431,cp04p00_low_snr_hard_t0011,71,120,formal_tps30,2,4,low_snr_hard,5,11,0,0
432,cp04p00_low_snr_hard_t0012,72,120,formal_tps30,2,4,low_snr_hard,5,12,0,0
433,cp04p00_low_snr_hard_t0013,73,120,formal_tps30,2,4,low_snr_hard,5,13,0,0
434,cp04p00_low_snr_hard_t0014,74,120,formal_tps30,2,4,low_snr_hard,5,14,0,0
435,cp04p00_low_snr_hard_t0015,75,120,formal_tps30,2,4,low_snr_hard,5,15,0,0
436,cp04p00_low_snr_hard_t0016,76,120,formal_tps30,2,4,low_snr_hard,5,16,0,0
437,cp04p00_low_snr_hard_t0017,77,120,formal_tps30,2,4,low_snr_hard,5,17,0,0
438,cp04p00_low_snr_hard_t0018,78,120,formal_tps30,2,4,low_snr_hard,5,18,0,0
439,cp04p00_low_snr_hard_t0019,79,120,formal_tps30,2,4,low_snr_hard,5,19,0,0
440,cp04p00_low_snr_hard_t0020,80,120,formal_tps30,2,4,low_snr_hard,5,20,0,0
441,cp04p00_low_snr_hard_t0021,81,120,formal_tps30,2,4,low_snr_hard,5,21,0,0
442,cp04p00_low_snr_hard_t0022,82,120,formal_tps30,2,4,low_snr_hard,5,22,0,0
443,cp04p00_low_snr_hard_t0023,83,120,formal_tps30,2,4,low_snr_hard,5,23,0,0
444,cp04p00_low_snr_hard_t0024,84,120,formal_tps30,2,4,low_snr_hard,5,24,0,0
445,cp04p00_low_snr_hard_t0025,85,120,formal_tps30,2,4,low_snr_hard,5,25,0,0
446,cp04p00_low_snr_hard_t0026,86,120,formal_tps30,2,4,low_snr_hard,5,26,0,0
447,cp04p00_low_snr_hard_t0027,87,120,formal_tps30,2,4,low_snr_hard,5,27,0,0
448,cp04p00_low_snr_hard_t0028,88,120,formal_tps30,2,4,low_snr_hard,5,28,0,0
449,cp04p00_low_snr_hard_t0029,89,120,formal_tps30,2,4,low_snr_hard,5,29,0,0
450,cp04p00_low_snr_hard_t0030,90,120,formal_tps30,2,4,low_snr_hard,5,30,0,0
451,cp04p00_near_tie_close_sep_t0001,91,120,formal_tps30,2,4,near_tie_close_sep,6,1,0,0
452,cp04p00_near_tie_close_sep_t0002,92,120,formal_tps30,2,4,near_tie_close_sep,6,2,0,0
453,cp04p00_near_tie_close_sep_t0003,93,120,formal_tps30,2,4,near_tie_close_sep,6,3,0,0
454,cp04p00_near_tie_close_sep_t0004,94,120,formal_tps30,2,4,near_tie_close_sep,6,4,0,0
455,cp04p00_near_tie_close_sep_t0005,95,120,formal_tps30,2,4,near_tie_close_sep,6,5,0,0
456,cp04p00_near_tie_close_sep_t0006,96,120,formal_tps30,2,4,near_tie_close_sep,6,6,0,0
457,cp04p00_near_tie_close_sep_t0007,97,120,formal_tps30,2,4,near_tie_close_sep,6,7,0,0
458,cp04p00_near_tie_close_sep_t0008,98,120,formal_tps30,2,4,near_tie_close_sep,6,8,0,0
459,cp04p00_near_tie_close_sep_t0009,99,120,formal_tps30,2,4,near_tie_close_sep,6,9,0,0
460,cp04p00_near_tie_close_sep_t0010,100,120,formal_tps30,2,4,near_tie_close_sep,6,10,0,0
461,cp04p00_near_tie_close_sep_t0011,101,120,formal_tps30,2,4,near_tie_close_sep,6,11,0,0
462,cp04p00_near_tie_close_sep_t0012,102,120,formal_tps30,2,4,near_tie_close_sep,6,12,0,0
463,cp04p00_near_tie_close_sep_t0013,103,120,formal_tps30,2,4,near_tie_close_sep,6,13,0,0
464,cp04p00_near_tie_close_sep_t0014,104,120,formal_tps30,2,4,near_tie_close_sep,6,14,0,0
465,cp04p00_near_tie_close_sep_t0015,105,120,formal_tps30,2,4,near_tie_close_sep,6,15,0,0
466,cp04p00_near_tie_close_sep_t0016,106,120,formal_tps30,2,4,near_tie_close_sep,6,16,0,0
467,cp04p00_near_tie_close_sep_t0017,107,120,formal_tps30,2,4,near_tie_close_sep,6,17,0,0
468,cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,2,4,near_tie_close_sep,6,18,0,0
469,cp04p00_near_tie_close_sep_t0019,109,120,formal_tps30,2,4,near_tie_close_sep,6,19,0,0
470,cp04p00_near_tie_close_sep_t0020,110,120,formal_tps30,2,4,near_tie_close_sep,6,20,0,0
471,cp04p00_near_tie_close_sep_t0021,111,120,formal_tps30,2,4,near_tie_close_sep,6,21,0,0
472,cp04p00_near_tie_close_sep_t0022,112,120,formal_tps30,2,4,near_tie_close_sep,6,22,0,0
473,cp04p00_near_tie_close_sep_t0023,113,120,formal_tps30,2,4,near_tie_close_sep,6,23,0,0
474,cp04p00_near_tie_close_sep_t0024,114,120,formal_tps30,2,4,near_tie_close_sep,6,24,1,0
475,cp04p00_near_tie_close_sep_t0025,115,120,formal_tps30,2,4,near_tie_close_sep,6,25,0,0
476,cp04p00_near_tie_close_sep_t0026,116,120,formal_tps30,2,4,near_tie_close_sep,6,26,0,0
477,cp04p00_near_tie_close_sep_t0027,117,120,formal_tps30,2,4,near_tie_close_sep,6,27,0,0
478,cp04p00_near_tie_close_sep_t0028,118,120,formal_tps30,2,4,near_tie_close_sep,6,28,0,0
479,cp04p00_near_tie_close_sep_t0029,119,120,formal_tps30,2,4,near_tie_close_sep,6,29,0,0
480,cp04p00_near_tie_close_sep_t0030,120,120,formal_tps30,2,4,near_tie_close_sep,6,30,0,0
481,cp04p00_medium_beta_coherent_t0001,1,120,formal_tps30,2,4,medium_beta_coherent,7,1,0,0
482,cp04p00_medium_beta_coherent_t0002,2,120,formal_tps30,2,4,medium_beta_coherent,7,2,0,0
483,cp04p00_medium_beta_coherent_t0003,3,120,formal_tps30,2,4,medium_beta_coherent,7,3,0,0
484,cp04p00_medium_beta_coherent_t0004,4,120,formal_tps30,2,4,medium_beta_coherent,7,4,0,0
485,cp04p00_medium_beta_coherent_t0005,5,120,formal_tps30,2,4,medium_beta_coherent,7,5,0,0
486,cp04p00_medium_beta_coherent_t0006,6,120,formal_tps30,2,4,medium_beta_coherent,7,6,0,0
487,cp04p00_medium_beta_coherent_t0007,7,120,formal_tps30,2,4,medium_beta_coherent,7,7,0,0
488,cp04p00_medium_beta_coherent_t0008,8,120,formal_tps30,2,4,medium_beta_coherent,7,8,0,0
489,cp04p00_medium_beta_coherent_t0009,9,120,formal_tps30,2,4,medium_beta_coherent,7,9,0,0
490,cp04p00_medium_beta_coherent_t0010,10,120,formal_tps30,2,4,medium_beta_coherent,7,10,0,0
491,cp04p00_medium_beta_coherent_t0011,11,120,formal_tps30,2,4,medium_beta_coherent,7,11,0,0
492,cp04p00_medium_beta_coherent_t0012,12,120,formal_tps30,2,4,medium_beta_coherent,7,12,0,0
493,cp04p00_medium_beta_coherent_t0013,13,120,formal_tps30,2,4,medium_beta_coherent,7,13,0,0
494,cp04p00_medium_beta_coherent_t0014,14,120,formal_tps30,2,4,medium_beta_coherent,7,14,0,0
495,cp04p00_medium_beta_coherent_t0015,15,120,formal_tps30,2,4,medium_beta_coherent,7,15,0,0
496,cp04p00_medium_beta_coherent_t0016,16,120,formal_tps30,2,4,medium_beta_coherent,7,16,0,0
497,cp04p00_medium_beta_coherent_t0017,17,120,formal_tps30,2,4,medium_beta_coherent,7,17,0,0
498,cp04p00_medium_beta_coherent_t0018,18,120,formal_tps30,2,4,medium_beta_coherent,7,18,0,0
499,cp04p00_medium_beta_coherent_t0019,19,120,formal_tps30,2,4,medium_beta_coherent,7,19,0,0
500,cp04p00_medium_beta_coherent_t0020,20,120,formal_tps30,2,4,medium_beta_coherent,7,20,0,0
501,cp04p00_medium_beta_coherent_t0021,21,120,formal_tps30,2,4,medium_beta_coherent,7,21,0,0
502,cp04p00_medium_beta_coherent_t0022,22,120,formal_tps30,2,4,medium_beta_coherent,7,22,0,0
503,cp04p00_medium_beta_coherent_t0023,23,120,formal_tps30,2,4,medium_beta_coherent,7,23,0,0
504,cp04p00_medium_beta_coherent_t0024,24,120,formal_tps30,2,4,medium_beta_coherent,7,24,0,0
505,cp04p00_medium_beta_coherent_t0025,25,120,formal_tps30,2,4,medium_beta_coherent,7,25,0,0
506,cp04p00_medium_beta_coherent_t0026,26,120,formal_tps30,2,4,medium_beta_coherent,7,26,0,0
507,cp04p00_medium_beta_coherent_t0027,27,120,formal_tps30,2,4,medium_beta_coherent,7,27,0,0
508,cp04p00_medium_beta_coherent_t0028,28,120,formal_tps30,2,4,medium_beta_coherent,7,28,0,0
509,cp04p00_medium_beta_coherent_t0029,29,120,formal_tps30,2,4,medium_beta_coherent,7,29,0,0
510,cp04p00_medium_beta_coherent_t0030,30,120,formal_tps30,2,4,medium_beta_coherent,7,30,0,0
511,cp04p00_large_el_pair_t0001,31,120,formal_tps30,2,4,large_el_pair,8,1,0,0
512,cp04p00_large_el_pair_t0002,32,120,formal_tps30,2,4,large_el_pair,8,2,0,0
513,cp04p00_large_el_pair_t0003,33,120,formal_tps30,2,4,large_el_pair,8,3,0,0
514,cp04p00_large_el_pair_t0004,34,120,formal_tps30,2,4,large_el_pair,8,4,0,0
515,cp04p00_large_el_pair_t0005,35,120,formal_tps30,2,4,large_el_pair,8,5,0,0
516,cp04p00_large_el_pair_t0006,36,120,formal_tps30,2,4,large_el_pair,8,6,0,0
517,cp04p00_large_el_pair_t0007,37,120,formal_tps30,2,4,large_el_pair,8,7,0,0
518,cp04p00_large_el_pair_t0008,38,120,formal_tps30,2,4,large_el_pair,8,8,0,0
519,cp04p00_large_el_pair_t0009,39,120,formal_tps30,2,4,large_el_pair,8,9,0,0
520,cp04p00_large_el_pair_t0010,40,120,formal_tps30,2,4,large_el_pair,8,10,0,0
521,cp04p00_large_el_pair_t0011,41,120,formal_tps30,2,4,large_el_pair,8,11,0,0
522,cp04p00_large_el_pair_t0012,42,120,formal_tps30,2,4,large_el_pair,8,12,0,0
523,cp04p00_large_el_pair_t0013,43,120,formal_tps30,2,4,large_el_pair,8,13,0,0
524,cp04p00_large_el_pair_t0014,44,120,formal_tps30,2,4,large_el_pair,8,14,0,0
525,cp04p00_large_el_pair_t0015,45,120,formal_tps30,2,4,large_el_pair,8,15,0,0
526,cp04p00_large_el_pair_t0016,46,120,formal_tps30,2,4,large_el_pair,8,16,0,0
527,cp04p00_large_el_pair_t0017,47,120,formal_tps30,2,4,large_el_pair,8,17,0,0
528,cp04p00_large_el_pair_t0018,48,120,formal_tps30,2,4,large_el_pair,8,18,0,0
529,cp04p00_large_el_pair_t0019,49,120,formal_tps30,2,4,large_el_pair,8,19,0,0
530,cp04p00_large_el_pair_t0020,50,120,formal_tps30,2,4,large_el_pair,8,20,0,0
531,cp04p00_large_el_pair_t0021,51,120,formal_tps30,2,4,large_el_pair,8,21,0,0
532,cp04p00_large_el_pair_t0022,52,120,formal_tps30,2,4,large_el_pair,8,22,0,0
533,cp04p00_large_el_pair_t0023,53,120,formal_tps30,2,4,large_el_pair,8,23,0,0
534,cp04p00_large_el_pair_t0024,54,120,formal_tps30,2,4,large_el_pair,8,24,0,0
535,cp04p00_large_el_pair_t0025,55,120,formal_tps30,2,4,large_el_pair,8,25,0,0
536,cp04p00_large_el_pair_t0026,56,120,formal_tps30,2,4,large_el_pair,8,26,0,0
537,cp04p00_large_el_pair_t0027,57,120,formal_tps30,2,4,large_el_pair,8,27,0,0
538,cp04p00_large_el_pair_t0028,58,120,formal_tps30,2,4,large_el_pair,8,28,0,0
539,cp04p00_large_el_pair_t0029,59,120,formal_tps30,2,4,large_el_pair,8,29,0,0
540,cp04p00_large_el_pair_t0030,60,120,formal_tps30,2,4,large_el_pair,8,30,0,0
